OBJECTID,InspectionStatus,SURVEY_DATE,PARID,ADDR,FRONTAGE,DEPTH,AREA_SQFT,AREA_ACRES,LAND_VAL,BLDG_VAL,TTL_VAL,ZONING,CURR_USE,LICENSE,PREF_USE,SECND_USE,REC_PRICE,COMMENTS,NBRHD,WARD_2012,LUC,STNUMB,STNUMB2,STDIR,STNAME,STTYPE,Z_,MODIFIED_BY,LAST_MODIFIED,STATUSSINCESURVEY,SHAPE_STArea(),SHAPE_STLength()
2802,Y,2016-06-10 04:00:00,6718421,LOCKWOOD ST,55,118,6490,0.149,15890,None,None,U-1,7, ,11,12,None,None,Kenmore,W9,640,None,None,None,LOCKWOOD,ST,D,ROZENDA,2017-02-21 11:58:00,None,7226.84130859,360.433011394
2803,Y,2016-06-10 04:00:00,6718420,LOCKWOOD ST,9,121,1089,0.025,820,None,None,U-3,7, ,11,0,None,For photo see parcel 6718421.,Kenmore,W9,640,None,None,None,LOCKWOOD,ST,D,ROZENDA,2017-02-21 11:58:00,None,825.645263672,250.162856886
2804,Y,2016-06-14 04:00:00,6763032,FIRESTONE PKWY,None,None,3851,0.0884,1030,None,None,Unknown,8, ,8,0,None,Towpath Trail. Transfer to Summit Metro Parks? No direct access from street. For photo see parcel 6763057.,Firestone Park,W7,640,None,None,None,FIRESTONE,PKWY,None,ROZENDA,2017-02-21 11:58:00,None,3814.86401367,441.100298525
2805,Y,2016-06-14 04:00:00,6760580,WILBETH RD,None,None,2605324,59.81,1270960,None,None,Unknown,7, ,7,0,None,Wetlands along Ohio and Erie Canal.,Firestone Park,W7,640,None,None,W,WILBETH,RD,None,ROZENDA,2017-02-21 11:58:00,None,2604705.40027,7156.6466492
2806,Y,2016-06-14 04:00:00,6861022,FIRESTONE PKWY EXT,None,None,7719,0.1772,13560,None,None,Unknown,8, ,8,0,None,Towpath Trail. Transfer to Summit Metro Parks? No direct access from street. For photo see parcel 6763057.,Firestone Park,W7,640,None,None,None,FIRESTONE,PKWY EXT,None,ROZENDA,2017-02-21 11:58:00,None,7409.65576172,502.73759011
2807,Y,2016-06-14 04:00:00,6760581,WATERLOO RD,None,None,516186,11.85,226630,None,None,Unknown,7, ,7,0,None,Wetlands along Ohio and Erie Canal.,Firestone Park,W7,640,None,None,None,WATERLOO,RD,None,ROZENDA,2017-02-21 11:58:00,None,515260.006714,3028.58045145
2808,Y,2016-06-14 04:00:00,6763057,W WATERLOO RD,None,None,19733,0.453,8660,None,None,Unknown,8, ,8,0,None,No direct access to parcel. Towpath Trail. Transfer to Summit Metro Paeks.,Firestone Park,W7,640,None,None,W,WATERLOO,RD,None,ROZENDA,2017-02-21 11:58:00,None,22285.8098145,1999.21048212
2809,Y,2016-06-14 04:00:00,6729356,24 W WILBETH RD,None,None,3559,0.0817,9830,None,None,U-4,7, ,11,0,None,For photo see parcel 6729357.,Firestone Park,W7,640,24,None,W,WILBETH,RD,D,ROZENDA,2017-02-21 11:58:00,None,3569.11181641,258.178277794
2810,Y,2016-06-10 04:00:00,6806064,492 KOERBER AVE,30,118,3541,0.0813,6360,None,None,U-1,7, ,11,0,None,None,Kenmore,W9,500,492,None,None,KOERBER,AVE,None,ROZENDA,2017-02-21 11:58:00,None,3707.91943359,301.634954291
2811,Y,2016-06-14 04:00:00,6729357,1730 S MAIN ST,None,None,6534,0.15,18050,None,None,U-3,7, ,11,0,None,None,Firestone Park,W7,640,1730,None,S,MAIN,ST,D,ROZENDA,2017-02-21 11:58:00,None,6459.84838867,332.723514486
2812,Y,2016-05-20 04:00:00,6717361,WEDGEWOOD DR,None,None,178160,4.09,312890,None,None,U-1,None, ,8,13,None,Creek runs through this land,Ellet,W6,640,None,None,None,WEDGEWOOD,DR,D,ROZENDA,2017-02-21 11:58:00,None,192879.655884,1953.44030957
2813,Y,2016-05-20 04:00:00,6717188,TYRONE ST,105,150,15682,0.36,2430,None,None,U-1,None, ,8,8,None,Use pic from already taken for adjacent park pic.,Ellet,W6,640,None,None,None,TYRONE,ST,None,ROZENDA,2017-02-21 11:58:00,None,16478.7365723,520.318289524
2814,Y,2016-05-20 04:00:00,6717197,343 SCHROP AVE,None,None,320602,7.36,49680,None,None,U-1,None, ,8,8,None,None,Ellet,W6,640,343,None,None,SCHROP,AVE,None,ROZENDA,2017-02-21 11:58:00,None,324623.654053,3083.45620209
2815,Y,2016-05-20 04:00:00,6760792,E MARKET ST,None,None,5227,0.12,4590,None,None,U-2,None, ,9,9,None,Parking lot beside fire stati,Ellet,W6,640,None,None,E,MARKET,ST,D,ROZENDA,2017-02-21 11:58:00,None,4450.0871582,490.140072034
2816,Y,2016-05-20 04:00:00,6755746,2460 E MARKET ST,None,None,43124,0.99,89100,None,None,U-2,None, ,9,3,None,Fire Station with rear parking.,Ellet,W6,640,2460,None,E,MARKET,ST,D,ROZENDA,2017-02-21 11:58:00,None,40277.3779297,854.246139613
2817,Y,2016-05-20 04:00:00,6717344,CANTON RD,None,None,674744,15.49,296250,None,None,U-1,None, ,13,8,None,Wooded area behind Wedgwood parcel with creek for storm water run off. Use pic from Wedgwood parcel already taken.,Ellet,W6,640,None,None,None,CANTON,RD,D,ROZENDA,2017-02-21 12:47:16,None,654995.013306,3411.11311966
2818,Y,2016-05-27 04:00:00,6717272,EASTLAWN AVE,None,None,5898,0.1354,16300,None,None,Unknown,7, ,12,14,None,No zoning recorded. Street sign gives as Sally's Alley.,Goodyear Heights,W6,640,None,None,None,EASTLAWN,AVE,D,ROZENDA,2017-02-21 11:58:00,None,5862.69970703,517.309597814
2819,Y,2016-05-27 04:00:00,6717269,EASTLAWN                (REAR) AVE,None,None,59242,1.36,15900,None,None,U-1,7, ,7,0,None,Creek runs through.,Goodyear Heights,W6,640,None,REAR,None,EASTLAWN,AVE,D,ROZENDA,2017-02-21 11:58:00,None,58068.6815186,1386.45091491
2820,Y,2016-05-19 04:00:00,6757192,EDGEBROOK AVE,116,150,17398,0.3994,25450,None,None,U-1,None, ,11,8,None,Heavily treed lot,Ellet,W6,640,None,None,None,EDGEBROOK,AVE,D,ROZENDA,2017-02-21 11:58:00,None,17758.3808594,536.541825343
2821,Y,2016-05-27 04:00:00,6760621,2444 GILCHRIST RD,None,None,33977,0.78,36470,None,None,U-6,7, ,3,0,None,None,Goodyear Heights,W6,640,2444,None,None,GILCHRIST,RD,None,ROZENDA,2017-02-21 11:58:00,None,34018.3779297,891.454645207
2822,Y,2016-05-27 04:00:00,6717243,PRIMEWOOD RD,None,None,77537,1.78,3200,None,None,U-1,7, ,7,0,None, Creek runs through.,Goodyear Heights,W6,640,None,None,None,PRIMEWOOD,RD,D,ROZENDA,2017-02-21 11:58:00,None,62991.6114502,2181.35449518
2823,Y,2016-06-01 04:00:00,5108637,395 KENNEDY RD,None,None,26136,0.6,52270,None,None,Unknown,3, ,4,9,None,Vacant lot between two businesses,None,W6,447,395,None,None,KENNEDY,RD,None,ROZENDA,2017-02-21 11:58:00,None,26341.5673828,710.926508417
2824,Y,2016-06-01 04:00:00,7101416,492 MUNROE FALLS RD,None,None,2359893,54.1757,2013990,None,None,Unknown,7, ,3,4,None,Undeveloped commercial land,None,W6,630,492,None,None,MUNROE FALLS,RD,None,ROZENDA,2017-02-21 11:58:00,None,2317550.82007,7637.50172507
2825,Y,2016-05-27 04:00:00,6717246,GILCHRIST RD,None,None,10454,0.24,28880,None,None,U-6,9, ,9,0,None,None,Goodyear Heights,W6,640,None,None,None,GILCHRIST,RD,None,ROZENDA,2017-02-21 11:58:00,None,9288.79125977,477.477674282
2826,Y,2016-06-01 04:00:00,6738941,521 LINDELL AVE,50,105,5249,0.1205,14320,41690,None,U-1,11, ,11,12,None,None,Goodyear Heights,W10,640,521,None,None,LINDELL,AVE,None,ROZENDA,2017-02-21 11:58:00,None,5156.50366211,307.259469155
2827,Y,2016-06-01 04:00:00,6717273,BRITTAIN RD,None,None,396832,9.11,501050,None,None,U-1,14, ,14,0,None,None,Goodyear Heights,W10,640,None,None,None,BRITTAIN,RD,None,ROZENDA,2017-02-21 11:58:00,None,395593.502197,2537.35242008
2828,Y,2016-06-01 04:00:00,6717264,1735 HILLSIDE TERR,None,None,361548,8.3,705500,None,None,U-1,8, ,8,0,None,Reservoir Park,Goodyear Heights,W10,640,1735,None,None,HILLSIDE,TER,None,ROZENDA,2017-02-21 11:58:00,None,347878.166382,4654.55856736
2829,Y,2016-06-01 04:00:00,6762702,1735 HILLSIDE TER,None,None,None,0.0,None,None,None,U-1,8, ,8,0,None,Reservoir Park,Goodyear Heights,W10,499,1735,None,None,HILLSIDE,TER,None,ROZENDA,2017-02-21 11:58:00,None,347878.166382,4654.55856736
2830,Y,2016-06-01 04:00:00,6717277,TONAWANDA AVE,None,None,118048,2.71,68560,None,None,U-1,8, ,8,0,None,None,Goodyear Heights,W10,640,None,None,None,TONAWANDA,AVE,None,ROZENDA,2017-02-21 11:58:00,None,117032.872925,2564.28962924
2831,Y,2016-06-01 04:00:00,6717267,HILLSIDE TER,155,110,17049,0.3914,30260,None,None,U-1,8, ,8,0,None,None,Goodyear Heights,W10,640,None,None,None,HILLSIDE,TER,None,ROZENDA,2017-02-21 11:58:00,None,18332.8300781,549.504185472
2832,Y,2016-06-08 04:00:00,6819976,634 CROSBY ST,60,165,9901,0.2273,18740,None,None,U-1,7, ,11,12,None,None,Highland Square,W1,500,634,None,None,CROSBY,ST,None,ROZENDA,2017-02-21 11:58:00,None,9951.27685547,451.661869902
2833,Y,2016-06-08 04:00:00,6755434,718 CROSBY ST,60,115,6900,0.1584,15530,None,None,U-1,14, ,14,0,None,Pump house ,Highland Square,W1,640,718,None,None,CROSBY,ST,None,ROZENDA,2017-02-21 11:58:00,None,6928.60766602,350.30649384
2834,Y,2016-06-08 04:00:00,6747341,88 OAKDALE AVE,64,149,9535,0.2189,18310,None,None,U-1,10, ,11,10,None,None,Highland Square,W1,640,88,None,None,OAKDALE,AVE,None,ROZENDA,2017-02-21 13:02:45,Sold/Removed,9953.16833496,430.7505055
2835,Y,2016-06-08 04:00:00,6715620,GALE ST,50,94,4700,0.1079,12840,None,None,U-1,7, ,11,12,None,1 of 3 parcels,Highland Square,W1,640,None,None,None,GALE,ST,None,ROZENDA,2017-02-21 13:02:45,Sold/Removed,4571.7746582,283.856985906
2836,Y,2016-06-08 04:00:00,6820092,GALE ST,50,81,4051,0.093,11860,None,None,U-1,7, ,11,12,None,"2of 3 parcels, see previous parcels for pic ",Highland Square,W1,640,None,None,None,GALE,ST,None,ROZENDA,2017-02-21 13:02:45,Sold/Removed,3903.14257812,256.781367488
2837,Y,2016-06-08 04:00:00,6820091,142 GALE ST,50,51,2548,0.0585,1820,None,None,U-1,11, ,12,0,None,"3 of 3 parcels, see previous parcels for pic",Highland Square,W1,640,142,None,None,GALE,ST,None,ROZENDA,2017-02-21 13:02:45,Sold/Removed,2499.27502441,199.975661679
2838,Y,2016-06-14 04:00:00,6819936,CROSBY ST,41,115,4713,0.1082,11730,None,None,Unknown,7, ,4,3,None,None,Highland Square,W1,640,None,None,None,CROSBY,ST,None,ROZENDA,2017-02-21 11:58:00,None,4312.55822754,306.181731176
2839,Y,2016-06-08 04:00:00,6743398,S BALCH ST,33,65,2143,0.0492,1770,None,None,U-1,7, ,12,0,None,Land locked lot,Highland Square,W1,640,None,None,S,BALCH,ST,None,ROZENDA,2017-02-21 11:58:00,None,2188.76757812,197.3475256
2840,Y,2016-06-08 04:00:00,6716532,GALE ST,50,173,8651,0.1986,17390,None,None,U-1,8, ,8,0,None,See previous parcels for pic ,Highland Square,W1,640,None,None,None,GALE,ST,None,ROZENDA,2017-02-21 11:58:00,None,8492.79138184,439.520410448
2841,Y,2016-06-08 04:00:00,6716535,192 GALE ST,50,170,8499,0.1951,17230,None,None,U-1,8, ,8,0,None,None,Highland Square,W1,640,192,None,None,GALE,ST,None,ROZENDA,2017-02-21 11:58:00,None,8193.35900879,428.091584282
2842,Y,2016-06-08 04:00:00,6716529,GALE ST,50,134,6700,0.1538,15280,None,None,U-1,8, ,8,0,None,See previous parcels for pic ,Highland Square,W1,640,None,None,None,GALE,ST,None,ROZENDA,2017-02-21 11:58:00,None,6229.96166992,376.020327351
2843,Y,2016-06-08 04:00:00,6835741,WESTWOOD AVE,32,56,1790,0.0411,8020,None,None,U-1,7, ,12,0,None,None,Highland Square,W1,640,None,None,None,WESTWOOD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,1890.66564941,180.326377256
2844,Y,2016-06-08 04:00:00,6847452,202 GALE ST,42,88,3694,0.0848,11530,None,None,U-1,8, ,8,0,None,See previous parcels for pic ,Highland Square,W1,640,202,None,None,GALE,ST,None,ROZENDA,2017-02-21 11:58:00,None,3467.32385254,267.585126977
2845,Y,2016-06-08 04:00:00,6746005,234 GALE ST,40,81,3241,0.0744,10690,None,None,U-1,7, ,12,0,None,None,Highland Square,W1,640,234,None,None,GALE,ST,D,ROZENDA,2017-02-21 13:02:45,Sold/Removed,3104.20129395,238.638912455
2846,Y,2016-06-06 04:00:00,6718504,531 W EXCHANGE ST,None,None,8490,0.1949,23450,None,None,U-3,8, ,8,0,None,None,Highland Square,W1,640,531,None,W,EXCHANGE,ST,None,ROZENDA,2017-02-21 11:58:00,None,7434.31262207,415.722468178
2847,Y,2016-06-06 04:00:00,6718503,521 W EXCHANGE ST,None,None,7261,0.1667,20060,None,None,U-3,8, ,8,0,None,See previous parcel for pic ,Highland Square,W1,640,521,None,W,EXCHANGE,ST,None,ROZENDA,2017-02-21 11:58:00,None,6831.16748047,405.31458942
2848,Y,2016-06-08 04:00:00,6732187,WESTWOOD AVE,33,157,5179,0.1189,6900,None,None,U-1,6, ,4,6,None,"Parcel 2 of 2, see previous parcel for pic ",Highland Square,W1,640,None,None,None,WESTWOOD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,5387.37390137,380.719803337
2849,Y,2016-06-08 04:00:00,6817898,277 WESTWOOD AVE,None,None,5179,0.1189,11970,None,None,U-1,6, ,4,6,None,None,Highland Square,W1,640,277,None,None,WESTWOOD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,5359.94458008,380.274116339
2850,Y,2016-07-06 04:00:00,6762751,EXCHANGE ST,None,None,13024,0.299,5720,None,None,U-3,3, ,3,0,None,"Part of BMW dealership, see adjacent parcel for pic ",West Akron,W3,400,None,None,W,EXCHANGE,ST,None,ROZENDA,2017-02-21 11:58:00,None,13040.2741699,1122.56244937
2851,Y,2016-06-14 04:00:00,6860650,W MARKET ST,None,None,5663,0.13,21660,None,None,U-3,7, ,4,9,None,None,Highland Square,W1,640,None,None,W,MARKET,ST,None,ROZENDA,2017-02-21 11:58:00,None,5377.94616699,378.411374558
2852,Y,2016-06-06 04:00:00,6808616,W EXCHANGE ST,None,None,30061,0.6901,83040,None,None,U-3,7, ,6,9,None,None,West Akron,W3,640,None,None,W,EXCHANGE,ST,None,ROZENDA,2017-02-21 11:58:00,None,26400.1806641,762.919796398
2853,Y,2016-06-06 04:00:00,6750939,500 W EXCHANGE ST,None,None,106330,2.441,371280,None,None,U-3,3, ,3,0,None,Dave Walter BMW,West Akron,W3,454,500,None,W,EXCHANGE,ST,None,ROZENDA,2017-02-21 11:58:00,None,112716.307495,1717.91699192
2854,Y,2016-06-06 04:00:00,6763513,500 W EXCHANGE ST,None,None,None,0.0,None,None,None,U-3,3, ,3,0,None,"Part of Dave Walter BMW, see previous parcel for pic ",West Akron,W3,720,500,None,W,EXCHANGE,ST,None,ROZENDA,2017-02-21 11:58:00,None,125756.581665,1695.4997131
2855,Y,2016-06-14 04:00:00,6820993,CROSBY ST,41,40,8403,0.1929,13020,None,None,U-3,7, ,4,6,None,None,Highland Square,W1,640,None,None,None,CROSBY,ST,None,ROZENDA,2017-02-21 11:58:00,None,8541.22509766,494.572676542
2856,Y,2016-06-08 04:00:00,6857236,220 S BALCH ST,None,None,None,0.0,None,None,None,U-1,3, ,3,0,None,Bach Street Gym,Highland Square,W1,640,220,None,S,BALCH,ST,None,ROZENDA,2017-02-21 11:58:00,None,62562.2706299,1109.68047643
2857,Y,2016-06-09 04:00:00,6716424,W MARKET ST,85,150,12750,0.2927,37000,None,None,U-1,7, ,11,8,None,None,Highland Square,W4,640,None,None,W,MARKET,ST,None,ROZENDA,2017-02-21 11:58:00,None,13389.3480225,483.001497948
2858,Y,2016-06-09 04:00:00,6757701,W MARKET ST,35,160,5602,0.1286,22950,None,None,U-1,7, ,11,8,None,"2 of 3 parcels, see previous parcels for pic ",Highland Square,W4,640,None,None,W,MARKET,ST,None,ROZENDA,2017-02-21 11:58:00,None,5752.16723633,398.327017248
2859,Y,2016-06-09 04:00:00,6716425,BORTON AVE,10,85,5650,0.1297,21140,None,None,U-1,7, ,11,8,None,"3 of 3 parcels, see previous parcels for pic ",Highland Square,W4,640,None,None,None,BORTON,AVE,None,ROZENDA,2017-02-21 11:58:00,None,5579.15979004,339.431996397
2860,Y,2016-06-09 04:00:00,6717452,CORSON AVE,54,66,3563,0.0818,18670,None,None,U-1,10, ,10,0,None,None,Highland Square,W4,660,None,None,None,CORSON,AVE,None,ROZENDA,2017-02-21 11:58:00,None,3027.3840332,270.16037259
2861,Y,2016-06-08 04:00:00,6732676,253 GORDON DR,35,60,2100,0.0482,9020,None,None,U-1,7, ,12,0,None,None,Highland Square,W4,640,253,None,None,GORDON,DR,None,ROZENDA,2017-02-21 11:58:00,None,2104.4486084,200.967824165
2862,Y,2016-06-08 04:00:00,6749836,GORDON DR,36,65,2339,0.0537,9560,None,None,U-1,7, ,12,6,None,None,Highland Square,W4,640,None,None,None,GORDON,DR,None,ROZENDA,2017-02-21 11:58:00,None,2473.62182617,209.651847047
2863,Y,2016-06-08 04:00:00,6809605,258 GORDON DR,36,65,2339,0.0537,8220,None,None,U-1,7, ,12,6,None,"2of 2 parcels, see adjacent parcel for pic ",Highland Square,W4,640,258,None,None,GORDON,DR,None,ROZENDA,2017-02-21 11:58:00,None,2494.73608398,210.04850114
2864,Y,2016-06-08 04:00:00,6849723,266 GORDON DR,36,65,2339,0.0537,9560,None,None,U-1,7, ,12,6,None,None,Highland Square,W4,640,266,None,None,GORDON,DR,None,ROZENDA,2017-02-21 11:58:00,None,2417.7857666,207.338249078
2865,Y,2016-06-08 04:00:00,6739053,GORDON DR,36,65,2339,0.0537,9560,None,None,U-1,7, ,12,6,None,None,Highland Square,W4,640,None,None,None,GORDON,DR,None,ROZENDA,2017-02-21 11:58:00,None,2443.25146484,207.236664919
2866,Y,2016-06-08 04:00:00,6835335,153 BURTON AVE,60,83,4979,0.1143,13750,None,None,U-1,6, ,12,6,None,None,Highland Square,W4,640,153,None,None,BURTON,AVE,None,ROZENDA,2017-02-21 11:58:00,None,5455.73706055,298.051906921
2867,Y,2016-06-08 04:00:00,6707064,943 BLOOMFIELD AVE,38,68,2583,0.0593,10080,None,None,U-1,7, ,12,6,None,None,Highland Square,W4,640,943,None,None,BLOOMFIELD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,2547.36987305,210.600783087
2868,Y,2016-06-08 04:00:00,6847925,951 BLOOMFIELD AVE,38,65,2470,0.0567,9780,None,None,U-1,7, ,12,6,None,None,Highland Square,W4,640,951,None,None,BLOOMFIELD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,2425.13696289,204.75476178
2869,Y,2016-06-08 04:00:00,6817758,961 BLOOMFIELD AVE,38,62,2357,0.0541,9490,None,None,U-1,7, ,12,6,None,"2 of 2 parcels, see previous parcel for pic ",Highland Square,W4,640,961,None,None,BLOOMFIELD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,2327.8067627,199.658837827
2870,Y,2016-06-08 04:00:00,6844211,157 BURTON AVE,35,86,3010,0.0691,10880,None,None,U-1,7, ,12,0,None,None,Highland Square,W4,640,157,None,None,BURTON,AVE,None,ROZENDA,2017-02-21 11:58:00,None,3072.63928223,243.544869441
2871,Y,2016-06-08 04:00:00,6837034,965 BLOOMFIELD AVE,40,61,2439,0.056,9550,None,None,U-1,7, ,12,6,None,1 of 2 parcels,Highland Square,W4,640,965,None,None,BLOOMFIELD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,2638.4979248,209.650209728
2872,Y,2016-06-08 04:00:00,6717459,100 DODGE AVE,None,None,7649,0.1756,21040,None,None,U-1,3, ,3,0,None,"Fire Station , see previous parcel for pic ",Highland Square,W1,640,100,None,None,DODGE,AVE,D,ROZENDA,2017-02-21 11:58:00,None,7619.44311523,403.924384814
2873,Y,2016-06-08 04:00:00,6729794,102 DODGE AVE,None,None,7649,0.1756,21040,None,None,U-1,3, ,3,0,None,Fire Station ,Highland Square,W1,640,102,None,None,DODGE,AVE,D,ROZENDA,2017-02-21 11:58:00,None,7628.29541016,404.282733751
2874,Y,2016-06-08 04:00:00,6722033,GRAND AVE,34,108,3672,0.0843,6030,None,None,U-1,7, ,12,0,None,None,Highland Square,W4,640,None,None,None,GRAND,AVE,None,ROZENDA,2017-02-21 11:58:00,None,3350.95910645,272.620108659
2875,Y,2016-06-08 04:00:00,6841241,868 DELIA AVE,45,99,4456,0.1023,12980,None,None,U-1,7, ,12,0,None,None,West Akron,W4,500,868,None,None,DELIA,AVE,None,ROZENDA,2017-02-21 11:58:00,None,4551.2890625,290.045581804
2876,Y,2016-06-09 04:00:00,6831666,145 MARVIN AVE,40,110,4400,0.101,20190,3950,None,U-1,7, ,12,0,None,None,Highland Square,W4,640,145,None,None,MARVIN,AVE,None,ROZENDA,2017-02-21 11:58:00,None,4660.01953125,306.996661357
2877,Y,2016-06-08 04:00:00,6802725,BLOOMFIELD AVE,38,80,3040,0.0698,10820,None,None,U-1,7, ,12,6,None,See previous parcel for pic ,Highland Square,W4,640,None,None,None,BLOOMFIELD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,2987.37695312,235.130173168
2878,Y,2016-06-08 04:00:00,6716106,BLOOMFIELD AVE,38,80,3040,0.0698,10820,None,None,U-1,7, ,12,6,None,None,Highland Square,W4,640,None,None,None,BLOOMFIELD,AVE,None,ROZENDA,2017-02-21 11:58:00,None,3142.57519531,238.830750841
2879,Y,2016-06-08 04:00:00,6819886,286 GRAND AVE,33,120,3960,0.0909,12430,None,None,U-1,7, ,12,0,None,None,Highland Square,W4,640,286,None,None,GRAND,AVE,None,ROZENDA,2017-02-21 11:58:00,None,3948.87316895,308.163925895
2880,Y,2016-06-14 04:00:00,6702039,721 HICKORY ST,None,None,49223,1.13,8160,None,None,U-1,8, ,8,0,None,Part of towpath,Elizabeth Park Valley,W1,400,721,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,44731.8140869,1037.18325015
2881,Y,2016-06-14 04:00:00,6702038,721 HICKORY ST,None,None,32670,0.75,7780,None,None,U-1,8, ,8,0,None,See adjacent parcel for pic ,Elizabeth Park Valley,W1,400,721,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,31430.9890137,1360.47522287
2882,Y,2016-06-14 04:00:00,6717470,CUYAHOGA ST,None,None,37026,0.85,61410,None,None,U-1,7, ,8,14,None,None,Elizabeth Park Valley,W5,640,None,None,None,CUYAHOGA,ST,D,ROZENDA,2017-02-21 11:58:00,None,26260.881958,733.801609919
2883,Y,2016-06-21 04:00:00,6711364,HICKORY ST,115,66,15969,0.3666,1800,None,None,U-1,7, ,11,0,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,15545.2322998,517.613208469
2884,Y,2016-06-13 04:00:00,6817528,CUYAHOGA ST,47,72,3385,0.0777,1890,None,None,U-1B,7, ,12,0,None,See previous parcel for pic ,Elizabeth Park Valley,W5,640,None,None,None,CUYAHOGA,ST,None,ROZENDA,2017-02-21 11:58:00,None,3604.34997559,247.578296811
2885,Y,2016-06-13 04:00:00,6801049,CUYAHOGA ST,47,72,3385,0.0777,1890,None,None,U-1B,7, ,12,12,None,Bad topo,Elizabeth Park Valley,W5,640,None,None,None,CUYAHOGA,ST,None,ROZENDA,2017-02-21 11:58:00,None,3573.96862793,246.432799546
2886,Y,2016-06-21 04:00:00,6803299,OVERLOOK PL,91,38,3459,0.0794,1750,None,None,U-1,7, ,12,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,OVERLOOK,PL,None,ROZENDA,2017-02-21 11:58:00,None,2544.64819336,322.397354442
2887,Y,2016-06-13 04:00:00,6807290,MUSTILL CT,50,150,7501,0.1722,3350,None,None,U-1B,11, ,0,12,None,None,Elizabeth Park Valley,W5,640,None,None,None,MUSTILL,CT,None,ROZENDA,2017-02-21 11:58:00,None,7548.04138184,403.39779301
2888,Y,2016-06-14 04:00:00,6706249,419 HICKORY ST,50,361,18051,0.4144,11420,None,None,U-1,7, ,11,8,None,Heavily wooded area ,Elizabeth Park Valley,W1,640,419,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,18679.9078369,827.438002079
2889,Y,2016-06-21 04:00:00,6727236,HICKORY ST,50,354,17698,0.4063,16320,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,500,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,17163.5899658,811.028662485
2890,Y,2016-06-21 04:00:00,6803300,OVERLOOK PL,39,42,1638,0.0376,1280,None,None,U-1,7, ,12,6,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,OVERLOOK,PL,None,ROZENDA,2017-02-21 11:58:00,None,1574.97070312,160.262606083
2891,Y,2016-06-21 04:00:00,6807286,HICKORY ST,50,347,17350,0.3983,3180,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,16993.7647705,802.21250956
2892,Y,2016-06-21 04:00:00,6803301,OVERLOOK PL,39,51,1991,0.0457,1380,None,None,U-1,7, ,12,6,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,OVERLOOK,PL,None,ROZENDA,2017-02-21 11:58:00,None,2572.60144043,209.885304709
