OBJECTID,JUR,PARID,TAXYR,LLINE,LTYPE,CODE,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,FRONACT,FRONEFF,DEPTH,DEPTBL,DEPFACT,SF,ACRES,UNITS,EXMPPCT,EXMPVAL,OSIZE,ORATE,OINCR,ODECR,BSIZE,BRATE,BINCR,BDECR,INFL1,INFL2,INFLU,ZONING,LCODEMOD,NMOD,ZMOD,LMOD,SMOD,UMOD,SFACT,COMRES,PRICE,ADJFACT,CLASS,AGFLG,CHGRSN,NOTE1,USER1,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
1472994,000,0211875,2017,1,S,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:42,3,None,None,None,None,1.0,4800.0,0.1102,None,None,31200.0,None,None,None,None,1,6.5,6.5,6.5,None,None,None,None,1,6024,0,0,0,0,None,N,31200.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97068e+008,None,None
1473187,000,0109059,2017,1,S,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:18,3,None,None,None,None,1.0,5760.0,0.1322,None,None,10600.0,None,None,None,None,1,2,2,2,None,None,None,None,1,6006,0,0,0,0,None,N,10600.0,0.920000016689,None,None,None,None,TomCalpAdjust,None,None,1.9707e+008,None,None
1473383,000,0405385,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,136343.0,3.13,None,None,0.0,None,None,None,None,1,13750,13750,13750,None,None,None,None,1,3007,0,0,0,0,None,N,44760.0,1.03999996185,None,None,None,None,TomCalpAdjust,None,None,1.97035e+008,None,None
1473603,000,5500657,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,80.0,80,106,150,0.829999983311,8480.0,0.1947,None,None,21830.0,None,None,None,None,60,375,190,190,None,None,None,None,0,138,0,0,0,0,None,N,21830.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97007e+008,None,None
1473802,000,4608122,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:50,3,None,None,None,None,1.0,43560.0,1.0,None,None,25850.0,None,None,None,None,1,27500,13750,13750,None,None,None,None,0,304,0,0,0,0,None,N,25850.0,0.939999997616,None,None,None,None,TomCalpAdjust,None,None,1.97003e+008,None,None
1473992,000,5606515,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:15,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,31080.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,31080.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1474215,000,6719296,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,74.0,74,120,150,0.889999985695,8880.0,0.2039,None,None,14930.0,None,None,None,None,40,325,160,160,None,None,None,None,0,103,0,0,0,0,None,N,14930.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97003e+008,None,None
1474437,000,6728375,2017,3,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:41:31,3,21.0,21,41,150,0.519999980927,861.0,0.0198,None,None,3560.0,None,None,None,None,60,260,130,130,20,None,-35,None,0,141,0,0,0,0,None,N,3560.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97249e+008,None,None
1474704,000,6002007,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:05,3,50.0,50,105,150,0.829999983311,5250.0,0.1205,None,None,18890.0,None,None,None,None,70,425,210,210,03,None,-10,None,0,156,0,0,0,0,None,N,18890.0,0.990000009537,None,None,None,None,TomCalpAdjust,None,None,1.97003e+008,None,None
1474974,000,3312454,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:14,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,62380.0,None,None,None,None,100,575,290,290,None,None,None,None,0,210,0,0,0,0,None,N,62380.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.96994e+008,None,None
1475245,000,6000031,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:46:03,3,None,None,None,None,1.0,217800.0,5.0,None,None,65000.0,None,None,None,None,1,65000,65000,65000,None,None,None,None,1,3009,0,0,0,0,None,N,325000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97114e+008,None,None
1475490,000,5612802,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:51,3,None,None,None,None,1.0,43560.0,1.0,None,None,41650.0,None,None,None,None,1,42500,21250,21250,None,None,None,None,0,307,0,0,0,0,None,N,41650.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97026e+008,None,None
1475730,000,1502830,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:34:20,3,50.0,50,198,150,1.12999999523,9900.0,0.2273,None,None,19210.0,None,None,None,None,100,225,110,110,None,None,None,None,0,203,0,0,0,0,None,N,19210.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97072e+008,None,None
1475971,000,5103718,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,30401.0,0.6979,None,None,62810.0,None,None,None,None,1,90000,90000,90000,None,None,None,None,1,3014,0,0,0,0,None,N,62810.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97063e+008,None,None
1476241,000,6004730,2017,1,F,01,2,Y,HILLIS,2016-12-05 14:24:34.000001,None,None,3,100.0,100,406,150,1.23000001907,40600.0,0.932,None,None,35980.0,None,None,None,None,100,325,160,160,None,None,None,None,0,205,0,0,0,0,None,N,35980.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97024e+008,None,None
1476458,000,5604298,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:25,3,80.0,80,150,150,1.0,12000.0,0.2755,None,None,30000.0,None,None,None,None,80,375,190,190,None,None,None,None,0,172,0,0,0,0,None,N,30000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97027e+008,None,None
1476702,000,1506555,2017,1,A,53,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:11.000001,3,None,None,None,None,1.0,1307.0,0.03,None,None,None,None,None,None,None,1,0,0,0,None,None,None,None,0,317,0,0,0,0,None,N,0.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97e+008,None,None
1476920,000,6705834,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:41:07,3,54.0,54,124,150,0.910000026226,6696.0,0.1537,None,None,12620.0,None,None,None,None,40,325,160,160,None,None,None,None,0,103,0,0,0,0,None,N,12620.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.9723e+008,None,None
1477163,000,6008710,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:22,3,None,None,None,None,1.0,1608.0,0.0369,None,None,9150.0,None,None,None,None,1,5.75,5.75,5.75,None,None,None,None,0,610,0,0,0,0,None,N,9150.0,0.990000009537,None,None,None,None,TomCalpAdjust,None,None,1.97037e+008,None,None
1477387,000,0902288,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:52,3,92.0,92,435,150,1.24000000954,40020.0,0.9187,None,None,44620.0,None,None,None,None,100,375,190,190,None,None,None,None,0,206,0,0,0,0,None,N,44620.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97067e+008,None,None
1477603,000,6705573,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:22,3,36.0,36,56,150,0.600000023842,2016.0,0.0463,None,None,4730.0,None,None,None,None,40,475,240,240,20,None,-52,None,0,106,0,0,0,0,None,N,4730.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1477845,000,6004276,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,100.0,100,636,150,1.32000005245,63600.0,1.4601,None,None,15820.0,None,None,None,None,100,175,90,90,None,None,None,None,0,202,0,0,0,0,None,N,23100.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97082e+008,None,None
1478084,000,1910304,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:00.000001,3,80.0,80,131,150,0.930000007153,10480.0,0.2406,None,None,7470.0,None,None,None,None,40,425,210,210,20,None,-66,None,0,105,0,0,0,0,None,N,7470.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.97026e+008,None,None
1478306,000,6718154,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:43.000001,3,60.0,60,119,150,0.889999985695,7140.0,0.1639,None,None,9740.0,None,None,None,None,60,190,95,95,None,None,None,None,0,138,0,0,0,0,None,N,9740.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97069e+008,None,None
1478522,000,6710027,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:39,3,40.0,40,125,150,0.910000026226,5000.0,0.1148,None,None,12420.0,None,None,None,None,40,375,190,190,None,None,None,None,0,104,0,0,0,0,None,N,12420.0,0.910000026226,None,None,None,None,TomCalpAdjust,None,None,1.97023e+008,None,None
1478766,000,5614734,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:28:49,3,100.0,100,160,150,1.02999997139,16000.0,0.3673,None,None,69530.0,None,None,None,None,100,675,340,340,None,None,None,None,0,212,0,0,0,0,None,N,69530.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97265e+008,None,None
1478960,000,1909803,2017,1,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:37:36,3,None,None,None,None,1.0,16553.0,0.38,None,None,2470.0,None,None,None,None,1,6500,6500,6500,None,None,None,None,0,305,0,0,0,0,None,N,2470.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97162e+008,None,None
1479205,000,6723769,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:28,3,141.0,141,220,150,1.14999997616,31020.0,0.7121,None,None,56430.0,None,None,None,None,100,425,210,210,None,None,None,None,0,207,0,0,0,0,None,N,56430.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97019e+008,None,None
1479472,000,6007638,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:29,3,110.0,110,130,150,0.930000007153,14300.0,0.3283,None,None,40770.0,None,None,None,None,80,475,240,240,None,None,None,None,0,174,0,0,0,0,None,N,40770.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97021e+008,None,None
1479719,000,3002869,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:03.000001,3,100.0,100,200,150,1.12999999523,20000.0,0.4591,None,None,42380.0,None,None,None,None,100,375,190,190,None,None,None,None,0,206,0,0,0,0,None,N,42380.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97011e+008,None,None
1479964,000,0218620,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:36:34,3,None,None,None,None,1.0,1312.0,0.0301,None,None,10610.0,None,None,None,None,1,8.25,8.25,8.25,None,None,None,None,0,614,0,0,0,0,None,N,10610.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97114e+008,None,None
1480206,000,4003262,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:37,3,105.0,105,155,140,1.0,16275.0,0.3736,None,None,33300.0,None,None,None,None,100,325,160,160,None,None,None,None,0,205,0,0,0,0,None,N,33300.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97023e+008,None,None
1480475,000,5606033,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,100.0,100,150,150,1.0,15000.0,0.3444,None,None,37500.0,None,None,None,None,100,375,190,190,None,None,None,None,0,206,0,0,0,0,None,N,37500.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97185e+008,None,None
1480717,000,6725147,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:33,3,None,None,None,None,1.0,43560.0,1.0,None,None,23100.0,None,None,None,None,1,27500,13750,13750,None,None,None,None,0,304,0,0,0,0,None,N,23100.0,0.839999973774,None,None,None,None,TomCalpAdjust,None,None,1.97079e+008,None,None
1480938,000,2807236,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:33,3,None,None,None,None,1.0,42253.0,0.97,None,None,0.0,None,None,None,None,1,5500,5500,5500,None,None,None,None,0,304,0,0,0,0,None,N,4800.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.96995e+008,None,None
1481159,000,5801901,2017,1,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:41:22,3,None,None,None,None,1.0,158123.0,3.63,None,None,2630.0,None,None,None,None,1,26250,26250,26250,08,None,-90,None,1,3017,0,0,0,0,None,N,9530.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97175e+008,None,None
1481398,000,6720972,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,40.0,40,127,150,0.920000016689,5080.0,0.1166,None,None,14880.0,None,None,None,None,50,375,190,190,None,None,None,None,0,121,0,0,0,0,None,N,14880.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97022e+008,None,None
1481641,000,6400916,2017,1,A,15,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:56,3,None,None,None,None,1.0,108900.0,2.5,None,None,None,None,None,None,None,1,70000,70000,70000,None,None,None,None,1,3010,0,0,0,0,None,N,175000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97121e+008,None,None
1481906,000,5612359,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:45,3,None,None,None,None,1.0,995.0,0.0228,None,None,7210.0,None,None,None,None,1,7.25,7.25,7.25,None,None,None,None,0,655,0,0,0,0,None,N,7210.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97035e+008,None,None
1482152,000,6706856,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,90.0,90,140,150,0.959999978542,12600.0,0.2893,None,None,32900.0,None,None,None,None,60,475,240,240,None,None,None,None,0,140,0,0,0,0,None,N,32900.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97078e+008,None,None
1482397,000,0901382,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:42,3,75.0,75,140,150,0.959999978542,10500.0,0.241,None,None,33070.0,None,None,None,None,70,475,240,240,None,None,None,None,0,157,0,0,0,0,None,N,33070.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97071e+008,None,None
1482622,000,5107866,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:44:56,3,None,None,None,None,1.0,39204.0,0.9,None,None,0.0,None,None,None,None,1,4500,4500,4500,None,None,None,None,0,303,0,0,0,0,None,N,3970.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97029e+008,None,None
1482843,000,6700767,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:34,3,47.0,47,60,150,0.629999995232,2820.0,0.0647,None,None,9940.0,None,None,None,None,50,325,160,160,None,None,None,None,0,120,0,0,0,0,None,N,9940.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97017e+008,None,None
1483084,000,6000656,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:01,3,106.0,106,320,150,1.21000003815,33920.0,0.7787,None,None,34290.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,34290.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9699e+008,None,None
1483353,000,5611724,2017,1,S,50,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:47:59,3,None,None,None,None,1.0,1342.0,0.0308,None,None,10740.0,None,None,None,None,1,8.25,8.25,8.25,None,None,None,None,0,614,0,0,0,0,None,N,10740.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.96994e+008,None,None
1483619,000,4603613,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:42,3,None,None,None,None,1.0,43560.0,1.0,None,None,55000.0,None,None,None,None,1,55000,55000,55000,None,None,None,None,1,3007,0,0,0,0,None,N,55000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97017e+008,None,None
1483860,000,6702405,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:33,3,53.0,53,111,150,0.850000023842,5883.0,0.1351,None,None,18600.0,None,None,None,None,50,425,210,210,None,None,None,None,0,122,0,0,0,0,None,N,18600.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96996e+008,None,None
1484079,000,6709165,2017,2,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:11,3,79.0,79,227,150,1.14999997616,17933.0,0.4117,None,None,25720.0,None,None,None,None,70,375,190,190,03,None,-20,None,0,155,0,0,0,0,None,N,25720.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97018e+008,None,None
1484297,000,5605959,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:46,3,75.0,75,140,150,0.959999978542,10500.0,0.241,None,None,26110.0,None,None,None,None,70,375,190,190,None,None,None,None,0,155,0,0,0,0,None,N,26110.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97032e+008,None,None
1484566,000,1100367,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:52:54,3,None,None,None,None,1.0,361548.0,8.3,None,None,0.0,None,None,None,None,1,7500,7500,7500,None,None,None,None,0,306,0,0,0,0,None,N,62250.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97241e+008,None,None
1484763,000,5613663,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:38:58,3,75.0,75,145,150,0.980000019073,10875.0,0.2497,None,None,32290.0,None,None,None,None,80,425,210,210,None,None,None,None,0,173,0,0,0,0,None,N,32290.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97025e+008,None,None
1484984,000,6719696,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:43,3,50.0,50,100,150,0.810000002384,5000.0,0.1148,None,None,12320.0,None,None,None,None,40,375,190,190,None,None,None,None,0,104,0,0,0,0,None,N,12320.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97018e+008,None,None
1485175,000,4607058,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:04,3,None,None,None,None,1.0,38768.0,0.89,None,None,0.0,None,None,None,None,1,5500,5500,5500,None,None,None,None,0,304,0,0,0,0,None,N,4600.0,0.939999997616,None,None,None,None,TomCalpAdjust,None,None,1.96994e+008,None,None
1485367,000,2301135,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,157.0,157,225,150,1.14999997616,35325.0,0.811,None,None,36720.0,None,None,None,None,100,275,140,140,None,None,None,None,0,204,0,0,0,0,None,N,36720.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.96994e+008,None,None
1485585,000,5104939,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:45,3,100.0,100,465,150,1.25999999046,46500.0,1.0675,None,None,25870.0,None,None,None,None,40,325,160,160,None,None,None,None,0,103,0,0,0,0,None,N,27620.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97083e+008,None,None
1485805,000,6722751,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:11,3,40.0,40,122,150,0.899999976158,4880.0,0.112,None,None,12830.0,None,None,None,None,40,375,190,190,None,None,None,None,0,104,0,0,0,0,None,N,12830.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97019e+008,None,None
1486079,000,6201097,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:26,3,None,None,None,None,1.0,43560.0,1.0,None,None,37500.0,None,None,None,None,1,37500,18750,18750,None,None,None,None,0,306,0,0,0,0,None,N,37500.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97018e+008,None,None
1486344,000,4500600,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:11,3,None,None,None,None,1.0,43560.0,1.0,None,None,40380.0,None,None,None,None,1,42500,21250,21250,None,None,None,None,0,307,0,0,0,0,None,N,40380.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97014e+008,None,None
1486588,000,6721958,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:36,3,50.0,50,165,150,1.04999995232,8250.0,0.1894,None,None,26460.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,26460.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97021e+008,None,None
1486803,000,6704085,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:10,3,50.0,50,133,150,0.939999997616,6650.0,0.1527,None,None,19800.0,None,None,None,None,60,425,210,210,None,None,None,None,0,139,0,0,0,0,None,N,19800.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97016e+008,None,None
1487045,000,0218709,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:39,3,None,None,None,None,1.0,20038.0,0.46,None,None,39100.0,None,None,None,None,1,85000,85000,85000,None,None,None,None,1,3013,0,0,0,0,None,N,39100.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97013e+008,None,None
1487286,000,5609615,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:02,3,120.0,120,129,150,0.930000007153,15480.0,0.3554,None,None,41430.0,None,None,None,None,90,425,210,210,None,None,None,None,0,190,0,0,0,0,None,N,41430.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9703e+008,None,None
1487554,000,5801021,2017,1,S,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:51,3,None,None,None,None,1.0,7525.0,0.1728,None,None,16930.0,None,None,None,None,1,2.5,2.5,2.5,20,None,-10,None,1,6008,0,0,0,0,None,N,16930.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97068e+008,None,None
1487772,000,5100764,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:15,3,110.0,110,280,150,1.19000005722,30800.0,0.7071,None,None,21900.0,None,None,None,None,100,175,90,90,None,None,None,None,0,202,0,0,0,0,None,N,21900.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97011e+008,None,None
1487992,000,5802148,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,100.0,100,208,150,1.12999999523,20800.0,0.4775,None,None,48030.0,None,None,None,None,100,425,210,210,None,None,None,None,0,207,0,0,0,0,None,N,48030.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9703e+008,None,None
1488215,000,4503665,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,81.0,81,182,150,1.10000002384,14742.0,0.3384,None,None,62270.0,None,None,None,None,80,725,360,360,None,None,None,None,0,179,0,0,0,0,None,N,62270.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97034e+008,None,None
1488432,000,5000769,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:27,3,None,None,None,None,1.0,40075.0,0.92,None,None,36000.0,None,None,None,None,1,37500,18750,18750,None,None,None,None,0,306,0,0,0,0,None,N,36000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9699e+008,None,None
1488650,000,4503507,2017,1,F,01,2,Y,HILLIS,2017-01-06 08:06:38,None,None,3,114.0,114,310,150,1.20000004768,35340.0,0.8113,None,None,92560.0,None,None,None,None,110,725,360,360,None,None,None,None,0,230,0,0,0,0,None,N,92560.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97137e+008,None,None
1488894,000,5108252,2017,2,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,45.0,45,120,150,0.889999985695,5400.0,0.124,None,None,10650.0,None,None,None,None,100,225,110,110,03,None,-25,None,0,203,0,0,0,0,None,N,10650.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97027e+008,None,None
1489167,000,0110559,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,50.0,50,85,150,0.75,4250.0,0.0976,None,None,12190.0,None,None,None,None,50,325,160,160,None,None,None,None,0,120,0,0,0,0,None,N,12190.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97039e+008,None,None
